# shard D · 100 条 · C蒸馏

7629374481577105512	5上	1554
7278613635792932157	3下	1552
7312952130464189746	3上	1551
7367366148389653771	3上	1551
7312999974353046810	3上	1549
7347586659661253942	6上	1549
7353477806258523431	4上	1543
7378278842181389579	6上	1541
7376878794671492406	3上	1540
7583146842931449122	5上	1537
7319146355815877938	6上	1536
7320783665305292059	4上	1535
7324831709776678153	4上	1534
7339697187112111399	5上	1531
7338682634521922828	4下	1528
7296102518025702719	6上	1527
7298480094161440038	5上	1526
7566931780616927714	4上	1520
7298923610532564275	6上	1517
7308135830336343347	5上	1516
7365740683925146934	3上	1515
7373643714943667495	4下	1515
7357161232232762661	4上	1514
7167741104660565261	5下	1512
7384764078742408457	4下	1511
7395744800059837733	5上	1511
7361635542892662067	6上	1510
7404274156990188851	3上	1509
7314086215316147482	3上	1508
7362745983656103222	3上	1505
7377588068179660041	6上	1500
7638569490720837967	5上	1500
7418579824140127498	6上	1497
7294503673122606387	6上	1492
7345712868165176585	6上	1489
7202809347221605693	6上	1484
7319776397369560374	3上	1481
7369399111189024019	4下	1481
7302190281401666826	5上	1479
7339750732754586930	6上	1478
7369833550142508327	3上	1478
7316897716318031155	4上	1477
7394982492756888858	4上	1477
7281111901038234919	6上	1472
7042162005800668449	1下	1471
7363517485892635942	6上	1471
7295511151822064932	4上	1470
7337105953654885695	4下	1470
7351939348222250277	6上	1469
7307114267910720831	6上	1468
7309789926164385087	3下	1468
7594433304969125288	4上	1468
7385742109590048050	4上	1467
7417077474158218547	4上	1467
7399067105385073958	6上	1465
7298918710134279487	6上	1463
7369053239020490003	4下	1462
7278508499745787194	4上	1461
7351654977900694794	4下	1458
7365283038319758642	3上	1457
7621566879388076131	5下	1457
7355383747870559529	4上	1454
7330134104945560842	6上	1453
7623788784917137600	3上	1453
7400184243088837915	3上	1452
7316736338051501350	5上	1450
7038573291036003615	6上	1447
7629613704297175656	4上	1447
7308706272881184041	3上	1446
7626341465212109800	4上	1444
7442901159725026587	4上	1439
7297777294611991820	4上	1437
7618187672083442304	5上	1436
7312777272560258313	3上	1435
7299420491645783305	4上	1434
7377218423438265612	4上	1434
7375093257501412662	3下	1433
7603273195331921999	4下	1432
7435097228307500325	6上	1429
7449943973495328010	4上	1427
7294639539413470503	6上	1424
7300698759665552681	4上	1423
7337184416453692699	6上	1423
7306858277919313178	6上	1418
7293656249386667273	4上	1416
7382569083042041098	5上	1414
7383507758055722294	5上	1413
7337880956411415846	4上	1412
7379445910062861618	4上	1412
7371390881963838759	4上	1410
7280009408103337272	4上	1409
7308870471133564170	3上	1409
7403925877882359091	4上	1409
7323713702476123443	4上	1408
7346832392503594267	6上	1407
7590740246519222452	4上	1407
7342391099442384166	4上	1406
7623374628644596899	5下	1405
7426758657884327206	4上	1403
7625116541260043746	5下	1403
